i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,1
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,GROUP    : 410,DELIQUENCY GROUP,A,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28020000343216,90354389,NGUYEN VAN 154389,802,VND,22/10/2019,"949,010","9,455,994",23/09/2019
?,28020000343828,90261503,NGUYEN VAN 61503,802,VND,22/10/2019,"198,402","2,106,439",23/09/2019
?,28020000344248,901029049,NGUYEN THI 29039,802,VND,22/10/2019,"270,780","2,827,797",23/09/2019
?,28020000344404,901029061,NGUYEN THI 29051,802,VND,22/10/2019,"484,994","4,937,271",23/09/2019
?,28020000350625,90261518,NGUYEN VAN 61518,802,VND,22/10/2019,"232,963","2,451,457",23/09/2019
?,28020000351748,90308102,NGUYEN VAN 108102,802,VND,22/10/2019,"173,862","1,825,072",23/09/2019
?,28020000354528,90203489,NGUYEN VAN 3489,802,VND,22/10/2019,"165,081","1,741,821",23/09/2019
?,28020000356465,901029736,NGUYEN THI 29726,802,VND,22/10/2019,"100,000","245,986",23/09/2019
?,28020000357141,90204488,NGUYEN VAN 4488,802,VND,22/10/2019,"227,264","2,392,637",23/09/2019
?,28020000357950,90324656,NGUYEN VAN 124656,802,VND,22/10/2019,"755,317","7,747,266",23/09/2019
?,28020000358545,90204130,NGUYEN VAN 4130,802,VND,22/10/2019,"168,840","1,772,277",23/09/2019
?,28020000359204,901029897,NGUYEN THI 29887,802,VND,22/10/2019,"263,612","2,756,114",23/09/2019
?,28020000359451,901029910,NGUYEN THI 29900,802,VND,22/10/2019,"199,929","2,271,617",23/09/2019
?,28020000360186,901029948,NGUYEN THI 29938,802,VND,22/10/2019,"303,126","3,102,957",23/09/2019
?,28020000361069,90363248,NGUYEN VAN 163248,802,VND,22/10/2019,"1,184,479","10,264,951",23/09/2019
?,28020000361663,901030031,NGUYEN THI 30021,802,VND,22/10/2019,"310,152","3,159,677",23/09/2019
?,28020000361846,901030043,NGUYEN THI 30033,802,VND,22/10/2019,"258,369","2,655,437",23/09/2019
?,28020000364659,901030192,NGUYEN THI 30182,802,VND,22/10/2019,"278,794","2,842,264",23/09/2019
?,28020000365342,901030227,NGUYEN THI 30217,802,VND,22/10/2019,"313,090","3,250,891",23/09/2019
?,28020000369203,90240681,NGUYEN VAN 40681,802,VND,22/10/2019,"760,390","9,654,044",23/09/2019
?,28020000370193,90264278,NGUYEN VAN 64278,802,VND,22/10/2019,"264,248","2,842,744",23/09/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,55
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28020000370300,90206817,NGUYEN VAN 6817,802,VND,22/10/2019,"973,585","9,935,550",23/09/2019
?,28020000375598,90246691,NGUYEN VAN 46691,802,VND,22/10/2019,"143,079","1,571,864",23/09/2019
?,28020000378220,901030908,NGUYEN THI 30898,802,VND,22/10/2019,"384,659","4,002,657",23/09/2019
?,28020000379517,901030967,NGUYEN THI 30957,802,VND,22/10/2019,"427,774","4,433,263",23/09/2019
?,28020000379806,901030987,NGUYEN THI 30977,802,VND,22/10/2019,"247,270","2,592,696",23/09/2019
?,28020000380812,901031055,NGUYEN THI 31045,802,VND,22/10/2019,"377,319","3,898,733",23/09/2019
?,28020000383931,90301384,NGUYEN VAN 101384,802,VND,22/10/2019,"271,319","2,773,459",23/09/2019
?,28020000384673,901031259,NGUYEN THI 31249,802,VND,22/10/2019,"100,000","851,376",23/09/2019
?,28020000388559,90238556,NGUYEN VAN 38556,802,VND,22/10/2019,"1,251,957","9,552,806",23/09/2019
?,28020000390878,901031602,NGUYEN THI 31592,802,VND,22/10/2019,"688,193","5,257,332",23/09/2019
?,28020000396081,901031865,NGUYEN THI 31855,802,VND,22/10/2019,"119,197","1,289,194",23/09/2019
?,28020000396222,901031872,NGUYEN THI 31862,802,VND,22/10/2019,"244,995","2,581,297",23/09/2019
?,28020000396651,90253860,NGUYEN VAN 53860,802,VND,22/10/2019,"387,018","3,962,591",23/09/2019
?,28020000398707,901032004,NGUYEN THI 31994,802,VND,22/10/2019,"222,954","2,299,039",23/09/2019
?,28020000399788,901032072,NGUYEN THI 32062,802,VND,22/10/2019,"977,871","10,046,894",23/09/2019
?,28020000401121,901032138,NGUYEN THI 32128,802,VND,22/10/2019,"846,171","7,967,538",23/09/2019
?,28020000401881,901032174,NGUYEN THI 32164,802,VND,22/10/2019,"261,514","2,997,791",23/09/2019
?,28020000401949,901032176,NGUYEN THI 32166,802,VND,22/10/2019,"279,220","2,872,164",23/09/2019
?,28020000401980,90297170,NGUYEN VAN 97170,802,VND,22/10/2019,"701,359","7,179,296",23/09/2019
?,28020000404893,901032295,NGUYEN THI 32285,802,VND,22/10/2019,"1,512,032","10,317,118",23/09/2019
?,28020000408886,901032475,NGUYEN THI 32465,802,VND,22/10/2019,"224,547","2,314,412",23/09/2019
?,28020000411633,90363848,NGUYEN VAN 163848,802,VND,22/10/2019,"751,776","7,747,272",23/09/2019
?,28020000417390,90212682,NGUYEN VAN 12682,802,VND,22/10/2019,"361,784","3,684,114",23/09/2019
?,28020000417580,901032820,NGUYEN THI 32810,802,VND,22/10/2019,"422,925","4,605,229",23/09/2019
?,28020000422549,90214774,NGUYEN VAN 14774,802,VND,22/10/2019,"347,340","3,554,308",23/09/2019
?,28020000425724,901033119,NGUYEN THI 33109,802,VND,22/10/2019,"648,028","6,624,799",23/09/2019
?,28020000431318,90216882,NGUYEN VAN 16882,802,VND,22/10/2019,"335,999","3,424,870",23/09/2019
?,28030000001623,901000337,NGUYEN THI 327,803,VND,22/10/2019,"390,075","4,043,552",23/09/2019
?,28030000002621,901000482,NGUYEN THI 472,803,VND,22/10/2019,"100,000","247,697",23/09/2019
?,28030000015664,901001836,NGUYEN THI 1826,803,VND,22/10/2019,"198,339","2,090,255",23/09/2019
?,28030000028725,901002950,NGUYEN THI 2940,803,VND,22/10/2019,"192,901","2,019,494",23/09/2019
?,28030000035662,90207354,NGUYEN VAN 7354,803,VND,22/10/2019,"114,975","1,248,126",23/09/2019
?,28030000043054,90224501,NGUYEN VAN 24501,803,VND,22/10/2019,"244,450","2,507,777",23/09/2019
?,28030000046560,901004273,NGUYEN THI 4263,803,VND,22/10/2019,"142,971","1,520,579",23/09/2019
?,28030000051941,90208163,NGUYEN VAN 8163,803,VND,22/10/2019,"182,724","1,914,156",23/09/2019
?,28030000059746,90217345,NGUYEN VAN 17345,803,VND,22/10/2019,"362,297","3,600,627",23/09/2019
?,28030000060132,901005755,NGUYEN THI 5745,803,VND,22/10/2019,"437,312","4,502,032",23/09/2019
?,28030000061601,90208396,NGUYEN VAN 8396,803,VND,22/10/2019,"679,806","6,770,847",23/09/2019
?,28030000063235,901006084,NGUYEN THI 6074,803,VND,22/10/2019,"218,797","2,294,660",23/09/2019
?,28030000063607,901006118,NGUYEN THI 6108,803,VND,22/10/2019,"193,176","2,008,940",23/09/2019
?,28030000067244,90270261,NGUYEN VAN 70261,803,VND,22/10/2019,"275,842","2,889,688",23/09/2019
?,28030000067434,901006598,NGUYEN THI 6588,803,VND,22/10/2019,"482,193","5,014,458",23/09/2019
?,28030000072723,90237009,NGUYEN VAN 37009,803,VND,22/10/2019,"166,446","1,758,689",23/09/2019
?,28030000083514,901008503,NGUYEN THI 8493,803,VND,22/10/2019,"117,861","1,276,199",23/09/2019
?,28030000085865,901008787,NGUYEN THI 8777,803,VND,22/10/2019,"183,403","1,913,978",23/09/2019
?,28030000091798,901009420,NGUYEN THI 9410,803,VND,22/10/2019,"100,000","252,617",23/09/2019
?,28030000098223,90256651,NGUYEN VAN 56651,803,VND,22/10/2019,"402,147","4,179,953",23/09/2019
?,28030000100052,901010326,NGUYEN THI 10316,803,VND,22/10/2019,"101,732","1,114,641",23/09/2019
?,28030000103106,90221080,NGUYEN VAN 21080,803,VND,22/10/2019,"153,818","1,626,020",23/09/2019
?,28030000110572,90211076,NGUYEN VAN 11076,803,VND,22/10/2019,"103,902","1,140,019",23/09/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,56
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28030000122700,901013142,NGUYEN THI 13132,803,VND,22/10/2019,"201,253","2,088,712",23/09/2019
?,28030000125026,90236016,NGUYEN VAN 36016,803,VND,22/10/2019,"753,617","7,000,626",23/09/2019
?,28030000126164,901013613,NGUYEN THI 13603,803,VND,22/10/2019,"158,709","1,946,054",23/09/2019
?,28030000127667,90220430,NGUYEN VAN 20430,803,VND,22/10/2019,"330,310","3,423,106",23/09/2019
?,28030000128079,901013915,NGUYEN THI 13905,803,VND,22/10/2019,"280,387","3,124,440",23/09/2019
?,28030000130414,90206727,NGUYEN VAN 6727,803,VND,22/10/2019,"138,246","1,502,462",23/09/2019
?,28030000132816,901014534,NGUYEN THI 14524,803,VND,22/10/2019,"164,799","1,740,652",23/09/2019
?,28030000140165,901016403,NGUYEN THI 16393,803,VND,22/10/2019,"248,092","2,600,926",23/09/2019
?,28030000140660,90209797,NGUYEN VAN 9797,803,VND,22/10/2019,"100,000","370,109",23/09/2019
?,28030000141676,901016782,NGUYEN THI 16772,803,VND,22/10/2019,"577,060","5,164,739",23/09/2019
?,28030000146907,90333496,NGUYEN VAN 133496,803,VND,22/10/2019,"1,007,665","8,055,394",23/09/2019
?,28030000153036,90232111,NGUYEN VAN 32111,803,VND,22/10/2019,"677,596","6,900,029",23/09/2019
?,28030000157177,901021052,NGUYEN THI 21042,803,VND,22/10/2019,"647,544","5,220,646",23/09/2019
?,28030000157334,901021082,NGUYEN THI 21072,803,VND,22/10/2019,"1,747,295","10,400,841",23/09/2019
?,28030000158779,901021311,NGUYEN THI 21301,803,VND,22/10/2019,"179,840","1,881,520",23/09/2019
?,28030000159074,901021371,NGUYEN THI 21361,803,VND,22/10/2019,"117,304","1,270,777",23/09/2019
?,28030000160494,901021577,NGUYEN THI 21567,803,VND,22/10/2019,"837,992","5,396,088",23/09/2019
?,28030000169321,90201040,NGUYEN VAN 1040,803,VND,22/10/2019,"436,473","4,407,947",23/09/2019
?,28030000171665,901023299,NGUYEN THI 23289,803,VND,22/10/2019,"102,023","1,120,468",23/09/2019
?,28030000176896,901024065,NGUYEN THI 24055,803,VND,22/10/2019,"244,552","2,565,524",23/09/2019
?,28030000177506,90206609,NGUYEN VAN 6609,803,VND,22/10/2019,"360,689","3,729,394",23/09/2019
?,28030000182324,90225629,NGUYEN VAN 25629,803,VND,22/10/2019,"833,716","5,116,619",23/09/2019
?,28030000182415,901024867,NGUYEN THI 24857,803,VND,22/10/2019,"188,429","1,965,204",23/09/2019
?,28030000183926,901025105,NGUYEN THI 25095,803,VND,22/10/2019,"177,024","1,890,248",23/09/2019
?,28030000185343,901025379,NGUYEN THI 25369,803,VND,22/10/2019,"383,820","3,926,806",23/09/2019
?,28030000189964,901026180,NGUYEN THI 26170,803,VND,22/10/2019,"275,592","2,861,272",23/09/2019
?,28030000190715,90264234,NGUYEN VAN 64234,803,VND,22/10/2019,"254,890","2,620,539",23/09/2019
?,28030000191416,901026457,NGUYEN THI 26447,803,VND,22/10/2019,"895,822","5,453,467",23/09/2019
?,28030000196498,901027430,NGUYEN THI 27420,803,VND,22/10/2019,"256,272","2,626,241",23/09/2019
?,28030000196522,901027438,NGUYEN THI 27428,803,VND,22/10/2019,"243,705","2,503,816",23/09/2019
?,28030000199898,90231960,NGUYEN VAN 31960,803,VND,22/10/2019,"413,550","4,280,772",23/09/2019
?,28030000200076,901028062,NGUYEN THI 28052,803,VND,22/10/2019,"216,929","2,241,954",23/09/2019
?,28030000200241,901028078,NGUYEN THI 28068,803,VND,22/10/2019,"197,848","2,510,740",23/09/2019
?,28030000207279,90228470,NGUYEN VAN 28470,803,VND,22/10/2019,"354,261","3,726,914",23/09/2019
?,28030000207915,901029581,NGUYEN THI 29571,803,VND,22/10/2019,"218,008","2,300,073",23/09/2019
?,28030000209093,901029849,NGUYEN THI 29839,803,VND,22/10/2019,"290,696","3,026,954",23/09/2019
?,28030000209903,90227692,NGUYEN VAN 27692,803,VND,22/10/2019,"277,366","2,893,669",23/09/2019
?,28030000212345,901030587,NGUYEN THI 30577,803,VND,22/10/2019,"235,582","2,465,983",23/09/2019
?,28030000212568,901030633,NGUYEN THI 30623,803,VND,22/10/2019,"346,010","3,570,492",23/09/2019
?,28030000213665,90207669,NGUYEN VAN 7669,803,VND,22/10/2019,"242,257","2,489,687",23/09/2019
?,28030000215447,901031706,NGUYEN THI 31696,803,VND,22/10/2019,"357,175","3,627,854",23/09/2019
?,28030000216247,90205610,NGUYEN VAN 5610,803,VND,22/10/2019,"566,202","5,195,672",23/09/2019
?,28060000002404,90218563,NGUYEN VAN 18563,806,VND,22/10/2019,"1,353,212","8,366,729",23/09/2019
?,28060000002610,901033857,NGUYEN THI 33847,806,VND,22/10/2019,"505,890","3,308,232",23/09/2019
?,28060000003279,90224580,NGUYEN VAN 24580,806,VND,22/10/2019,"410,674","2,715,730",23/09/2019
?,28060000004566,90219824,NGUYEN VAN 19824,806,VND,22/10/2019,"1,230,421","7,605,345",23/09/2019
?,28060000005068,90225994,NGUYEN VAN 25994,806,VND,22/10/2019,"614,144","7,431,299",23/09/2019
?,28060000005720,90226877,NGUYEN VAN 26877,806,VND,22/10/2019,"200,000","947,615",23/09/2019
?,28060000006298,90227773,NGUYEN VAN 27773,806,VND,22/10/2019,"250,483","1,705,051",23/09/2019
?,28060000007395,90228953,NGUYEN VAN 28953,806,VND,22/10/2019,"589,614","3,731,810",23/09/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,57
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28060000010399,90238273,NGUYEN VAN 38273,806,VND,31/10/2019,"2,048,224","8,869,636",03/09/2019
?,28060000010936,90240266,NGUYEN VAN 40266,806,VND,22/10/2019,"722,401","4,701,577",23/09/2019
?,28060000011348,90240452,NGUYEN VAN 40452,806,VND,22/10/2019,"628,861","3,945,966",23/09/2019
?,28060000014177,90251741,NGUYEN VAN 51741,806,VND,31/10/2019,"944,009","4,014,056",03/09/2019
?,28060000014391,90237541,NGUYEN VAN 37541,806,VND,22/10/2019,"780,095","5,068,849",23/09/2019
?,28060000015117,901035425,NGUYEN THI 35415,806,VND,22/10/2019,"715,453","4,658,699",23/09/2019
?,28060000015224,90255043,NGUYEN VAN 55043,806,VND,22/10/2019,"633,032","4,135,708",23/09/2019
?,28060000015976,90254721,NGUYEN VAN 54721,806,VND,22/10/2019,"654,576","4,129,373",23/09/2019
?,28060000016842,90259953,NGUYEN VAN 59953,806,VND,22/10/2019,"646,183","4,102,891",23/09/2019
?,28060000017386,90261978,NGUYEN VAN 61978,806,VND,22/10/2019,"309,958","2,085,906",23/09/2019
?,28060000017998,90263548,NGUYEN VAN 63548,806,VND,22/10/2019,"614,256","4,016,719",23/09/2019
?,28060000019002,901003610,NGUYEN THI 3600,806,VND,22/10/2019,"500,791","3,283,429",23/09/2019
?,28060000019812,90268991,NGUYEN VAN 68991,806,VND,31/10/2019,"399,952","4,507,129",30/09/2019
?,28060000020752,90271828,NGUYEN VAN 71828,806,VND,31/10/2019,"1,031,518","4,504,016",03/09/2019
?,28060000021305,90273181,NGUYEN VAN 73181,806,VND,22/10/2019,"1,147,930","5,396,455",23/09/2019
?,28060000025033,90289312,NGUYEN VAN 89312,806,VND,22/10/2019,"434,699","4,191,067",23/09/2019
?,28060000025223,90277314,NGUYEN VAN 77314,806,VND,22/10/2019,"801,393","5,203,863",23/09/2019
?,28070000000050,90214240,NGUYEN VAN 14240,807,VND,22/10/2019,"455,713","3,414,436",23/09/2019
?,28070000001850,90218012,NGUYEN VAN 18012,807,VND,22/10/2019,"1,205,471","7,191,890",23/09/2019
?,28070000004839,90219396,NGUYEN VAN 19396,807,VND,22/10/2019,"1,122,962","7,069,619",23/09/2019
?,28070000007725,90216538,NGUYEN VAN 16538,807,VND,22/10/2019,"200,000","424,943",23/09/2019
?,28070000008897,901033651,NGUYEN THI 33641,807,VND,22/10/2019,"1,098,801","7,066,331",23/09/2019
?,28070000010604,90329589,NGUYEN VAN 129589,807,VND,22/10/2019,"1,103,086","7,119,881",23/09/2019
?,28070000010976,90222275,NGUYEN VAN 22275,807,VND,22/10/2019,"549,398","3,488,945",23/09/2019
?,28070000011529,90220284,NGUYEN VAN 20284,807,VND,22/10/2019,"594,811","3,584,266",23/09/2019
?,28070000011594,90250288,NGUYEN VAN 50288,807,VND,22/10/2019,"505,721","3,317,256",23/09/2019
?,28070000014325,901033832,NGUYEN THI 33822,807,VND,22/10/2019,"302,269","2,034,893",23/09/2019
?,28070000015298,90223965,NGUYEN VAN 23965,807,VND,22/10/2019,"546,615","3,484,568",23/09/2019
?,28070000017526,90219842,NGUYEN VAN 19842,807,VND,22/10/2019,"1,969,563","10,121,338",23/09/2019
?,28070000017864,901033947,NGUYEN THI 33937,807,VND,22/10/2019,"351,892","2,274,431",23/09/2019
?,28070000019365,901034010,NGUYEN THI 34000,807,VND,22/10/2019,"501,020","3,285,449",23/09/2019
?,28070000020207,90224680,NGUYEN VAN 24680,807,VND,22/10/2019,"490,989","4,771,087",23/09/2019
?,28070000022559,901034109,NGUYEN THI 34099,807,VND,22/10/2019,"213,547","1,476,938",23/09/2019
?,28070000023847,90221755,NGUYEN VAN 21755,807,VND,22/10/2019,"313,855","2,107,663",23/09/2019
?,28070000024019,90221916,NGUYEN VAN 21916,807,VND,22/10/2019,"1,176,648","7,598,203",23/09/2019
?,28070000024449,90226284,NGUYEN VAN 26284,807,VND,22/10/2019,"554,632","3,545,126",23/09/2019
?,28070000024613,901034194,NGUYEN THI 34184,807,VND,22/10/2019,"1,204,766","7,775,056",23/09/2019
?,28070000025115,901034210,NGUYEN THI 34200,807,VND,22/10/2019,"618,847","3,825,329",23/09/2019
?,28070000025487,90301388,NGUYEN VAN 101388,807,VND,22/10/2019,"533,955","3,425,443",23/09/2019
?,28070000026121,901034243,NGUYEN THI 34233,807,VND,22/10/2019,"664,820","4,493,006",23/09/2019
?,28070000026899,90227164,NGUYEN VAN 27164,807,VND,22/10/2019,"533,481","3,369,673",23/09/2019
?,28070000027848,90227119,NGUYEN VAN 27119,807,VND,22/10/2019,"504,211","3,206,530",23/09/2019
?,28070000030313,90228111,NGUYEN VAN 28111,807,VND,22/10/2019,"2,155,172","10,616,265",23/09/2019
?,28070000031758,90226282,NGUYEN VAN 26282,807,VND,22/10/2019,"498,394","3,278,997",23/09/2019
?,28070000033697,90223566,NGUYEN VAN 23566,807,VND,22/10/2019,"200,000","371,515",23/09/2019
?,28070000035544,901034516,NGUYEN THI 34506,807,VND,22/10/2019,"1,314,511","5,541,725",23/09/2019
?,28070000036880,90230995,NGUYEN VAN 30995,807,VND,12/11/2019,"599,803","4,042,168",12/09/2019
?,28070000038704,901000187,NGUYEN THI 177,807,VND,22/10/2019,"1,738,158","7,529,892",23/09/2019
?,28070000039207,90233018,NGUYEN VAN 33018,807,VND,22/10/2019,"2,290,908","9,975,688",23/09/2019
?,28070000041609,90300040,NGUYEN VAN 100040,807,VND,12/11/2019,"2,491,549","11,292,564",12/09/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,58
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28070000042912,901034688,NGUYEN THI 34678,807,VND,22/10/2019,"1,546,101","9,948,544",23/09/2019
?,28070000043373,90237621,NGUYEN VAN 37621,807,VND,22/10/2019,"297,858","2,010,993",23/09/2019
?,28070000043522,90237800,NGUYEN VAN 37800,807,VND,22/10/2019,"497,287","3,280,491",23/09/2019
?,28070000045402,90223611,NGUYEN VAN 23611,807,VND,22/10/2019,"200,000","525,332",23/09/2019
?,28070000045451,90320847,NGUYEN VAN 120847,807,VND,22/10/2019,"516,138","3,153,985",23/09/2019
?,28070000046111,90238863,NGUYEN VAN 38863,807,VND,22/10/2019,"349,666","2,305,417",23/09/2019
?,28070000046137,90353740,NGUYEN VAN 153740,807,VND,22/10/2019,"579,034","3,800,781",23/09/2019
?,28070000046467,90316903,NGUYEN VAN 116903,807,VND,22/10/2019,"1,521,621","9,792,413",23/09/2019
?,28070000047242,90239816,NGUYEN VAN 39816,807,VND,12/11/2019,"1,248,305","5,667,342",12/09/2019
?,28070000047879,90301381,NGUYEN VAN 101381,807,VND,12/11/2019,"353,986","2,448,330",12/09/2019
?,28070000049800,90242216,NGUYEN VAN 42216,807,VND,22/10/2019,"662,602","4,263,954",23/09/2019
?,28070000051830,90240887,NGUYEN VAN 40887,807,VND,22/10/2019,"581,246","3,524,663",23/09/2019
?,28070000051913,901035015,NGUYEN THI 35005,807,VND,31/10/2019,"554,358","3,427,523",30/09/2019
?,28070000054453,90247839,NGUYEN VAN 47839,807,VND,22/10/2019,"675,373","3,897,023",23/09/2019
?,28070000055393,90271858,NGUYEN VAN 71858,807,VND,22/10/2019,"608,639","3,857,999",23/09/2019
?,28070000057647,901002329,NGUYEN THI 2319,807,VND,22/10/2019,"624,216","3,914,989",23/09/2019
?,28070000058066,90286778,NGUYEN VAN 86778,807,VND,22/10/2019,"584,642","3,712,775",23/09/2019
?,28070000059627,901035299,NGUYEN THI 35289,807,VND,22/10/2019,"590,936","3,872,990",23/09/2019
?,28070000059700,90251728,NGUYEN VAN 51728,807,VND,31/10/2019,"639,329","3,961,024",30/09/2019
?,28070000060088,90251780,NGUYEN VAN 51780,807,VND,22/10/2019,"571,166","3,744,511",23/09/2019
?,28070000060211,90247960,NGUYEN VAN 47960,807,VND,22/10/2019,"693,433","4,527,341",23/09/2019
?,28070000064403,90256351,NGUYEN VAN 56351,807,VND,22/10/2019,"641,210","4,194,640",23/09/2019
?,28070000064726,90255509,NGUYEN VAN 55509,807,VND,22/10/2019,"595,804","5,017,305",23/09/2019
?,28070000068131,90257597,NGUYEN VAN 57597,807,VND,22/10/2019,"536,898","3,413,664",23/09/2019
?,28070000070400,90258842,NGUYEN VAN 58842,807,VND,22/10/2019,"819,279","5,113,583",23/09/2019
?,28070000073735,90262537,NGUYEN VAN 62537,807,VND,22/10/2019,"617,198","4,042,028",23/09/2019
?,28070000074675,90261266,NGUYEN VAN 61266,807,VND,22/10/2019,"1,308,088","5,536,184",23/09/2019
?,28070000075201,901035791,NGUYEN THI 35781,807,VND,22/10/2019,"1,181,942","7,359,535",23/09/2019
?,28070000075623,90263267,NGUYEN VAN 63267,807,VND,22/10/2019,"699,445","4,401,484",23/09/2019
?,28070000078577,90266386,NGUYEN VAN 66386,807,VND,22/10/2019,"739,386","4,820,554",23/09/2019
?,28070000081050,90264819,NGUYEN VAN 64819,807,VND,22/10/2019,"582,248","3,662,673",23/09/2019
